Airline_Name,year,month,Word,Frequency,Polarity
Frontier Airlines Inc.,2015,6,denver,8.0,0.0
Frontier Airlines Inc.,2015,6,service,8.0,0.0
Frontier Airlines Inc.,2015,6,customer,8.0,0.0
Frontier Airlines Inc.,2015,6,additional,7.0,0.0
Frontier Airlines Inc.,2015,6,never,7.0,0.0
Frontier Airlines Inc.,2015,6,wait,7.0,0.0
Frontier Airlines Inc.,2015,6,take,7.0,0.0
Frontier Airlines Inc.,2015,6,hour,7.0,0.0
Frontier Airlines Inc.,2015,6,agent,7.0,0.0
Frontier Airlines Inc.,2015,6,delay,7.0,0.0
Frontier Airlines Inc.,2015,6,charge,7.0,0.0
Frontier Airlines Inc.,2015,6,late,6.0,-0.3
Frontier Airlines Inc.,2015,6,back,6.0,0.0
Frontier Airlines Inc.,2015,6,bag,6.0,0.0
Frontier Airlines Inc.,2015,6,board,6.0,0.0
Frontier Airlines Inc.,2015,6,cancel,6.0,0.0
Frontier Airlines Inc.,2015,6,spend,6.0,0.0
Frontier Airlines Inc.,2015,6,sit,6.0,0.0
Frontier Airlines Inc.,2015,6,carry,6.0,0.0
Frontier Airlines Inc.,2015,6,change,6.0,0.0
Frontier Airlines Inc.,2015,6,due,6.0,-0.125
Frontier Airlines Inc.,2015,6,way,6.0,0.0
Frontier Airlines Inc.,2015,6,plane,6.0,0.0
Frontier Airlines Inc.,2015,6,come,6.0,0.0
Frontier Airlines Inc.,2015,6,offer,6.0,0.0
Frontier Airlines Inc.,2015,6,cup,6.0,0.0
Frontier Airlines Inc.,2015,6,don,6.0,0.0
Frontier Airlines Inc.,2015,6,need,6.0,0.0
Frontier Airlines Inc.,2015,6,make,6.0,0.0
Frontier Airlines Inc.,2015,6,pm,6.0,0.0
Frontier Airlines Inc.,2015,6,recline,5.0,0.0
Frontier Airlines Inc.,2015,6,actually,5.0,0.0
Frontier Airlines Inc.,2015,5,frontier,15.0,0.0
Frontier Airlines Inc.,2015,5,no,13.0,0.0
Frontier Airlines Inc.,2015,5,bag,11.0,0.0
Frontier Airlines Inc.,2015,5,seat,11.0,0.0
Frontier Airlines Inc.,2015,5,plane,11.0,0.0
Frontier Airlines Inc.,2015,5,check,11.0,0.0
Frontier Airlines Inc.,2015,5,not,10.0,0.0
Frontier Airlines Inc.,2015,5,gate,8.0,0.0
Frontier Airlines Inc.,2015,5,board,8.0,0.0
Frontier Airlines Inc.,2015,5,delay,8.0,0.0
Frontier Airlines Inc.,2015,5,cost,7.0,0.0
Frontier Airlines Inc.,2015,5,hour,7.0,0.0
Frontier Airlines Inc.,2015,5,one,7.0,0.0
Frontier Airlines Inc.,2015,5,take,6.0,0.0
Frontier Airlines Inc.,2015,5,wait,6.0,0.0
Frontier Airlines Inc.,2015,5,hours,6.0,0.0
Frontier Airlines Inc.,2015,5,go,6.0,0.0
Frontier Airlines Inc.,2015,5,give,6.0,0.0
Frontier Airlines Inc.,2015,5,passengers,6.0,0.0
Frontier Airlines Inc.,2015,5,airline,6.0,0.0
Frontier Airlines Inc.,2015,5,come,6.0,0.0
Frontier Airlines Inc.,2015,5,drink,6.0,0.0
Frontier Airlines Inc.,2015,5,food,5.0,0.0
Frontier Airlines Inc.,2015,5,tell,5.0,0.0
Frontier Airlines Inc.,2015,5,charge,5.0,0.0
Frontier Airlines Inc.,2015,5,service,5.0,0.0
Frontier Airlines Inc.,2015,5,didn,5.0,0.0
Frontier Airlines Inc.,2015,5,staff,5.0,0.0
Frontier Airlines Inc.,2015,5,book,5.0,0.0
Frontier Airlines Inc.,2015,5,issue,5.0,0.0
Frontier Airlines Inc.,2015,5,ticket,5.0,0.0
Frontier Airlines Inc.,2015,5,time,5.0,0.0
Frontier Airlines Inc.,2015,5,pm,5.0,0.0
Frontier Airlines Inc.,2015,5,recommend,4.0,0.0
Frontier Airlines Inc.,2015,5,since,4.0,0.0
Frontier Airlines Inc.,2015,5,baggage,4.0,0.0
Frontier Airlines Inc.,2015,5,carry,4.0,0.0
Frontier Airlines Inc.,2015,5,water,4.0,0.0
Frontier Airlines Inc.,2015,5,check bag,4.0,0.0
Frontier Airlines Inc.,2015,5,find,4.0,0.0
Frontier Airlines Inc.,2015,5,luggage,4.0,0.0
Frontier Airlines Inc.,2015,5,line,4.0,0.0
Frontier Airlines Inc.,2015,5,leave,4.0,0.0
Frontier Airlines Inc.,2015,5,back,4.0,0.0
Frontier Airlines Inc.,2015,5,experience,4.0,0.0
Frontier Airlines Inc.,2015,5,extra,4.0,0.0
Frontier Airlines Inc.,2015,5,fee,4.0,0.0
Frontier Airlines Inc.,2015,5,would,4.0,0.0
Frontier Airlines Inc.,2015,5,connect,3.0,0.0
Frontier Airlines Inc.,2015,5,know,3.0,0.0
Frontier Airlines Inc.,2015,4,seat,19.0,0.0
Frontier Airlines Inc.,2015,4,no,13.0,0.0
Frontier Airlines Inc.,2015,4,airline,12.0,0.0
Frontier Airlines Inc.,2015,4,not,12.0,0.0
Frontier Airlines Inc.,2015,4,bag,9.0,0.0
Frontier Airlines Inc.,2015,4,go,9.0,0.0
Frontier Airlines Inc.,2015,4,check,9.0,0.0
Frontier Airlines Inc.,2015,4,delay,9.0,0.0
Frontier Airlines Inc.,2015,4,early,8.0,0.1
Frontier Airlines Inc.,2015,4,pay,8.0,0.0
Frontier Airlines Inc.,2015,4,frontier,7.0,0.0
Frontier Airlines Inc.,2015,4,way,6.0,0.0
Frontier Airlines Inc.,2015,4,time,6.0,0.0
Frontier Airlines Inc.,2015,4,staff,6.0,0.0
Frontier Airlines Inc.,2015,4,say,6.0,0.0
Frontier Airlines Inc.,2015,4,even,6.0,0.0
Frontier Airlines Inc.,2015,4,home,6.0,0.0
Frontier Airlines Inc.,2015,4,denver,6.0,0.0
Frontier Airlines Inc.,2015,4,back,6.0,0.0
Frontier Airlines Inc.,2015,4,minutes,5.0,0.0
Frontier Airlines Inc.,2015,4,know,5.0,0.0
Frontier Airlines Inc.,2015,4,price,5.0,0.0
Frontier Airlines Inc.,2015,4,point,5.0,0.0
Frontier Airlines Inc.,2015,4,service,5.0,0.0
Frontier Airlines Inc.,2015,4,cancel,5.0,0.0
Frontier Airlines Inc.,2015,4,never,5.0,0.0
Frontier Airlines Inc.,2015,4,call,5.0,0.0
Frontier Airlines Inc.,2015,4,hour,5.0,0.0
Frontier Airlines Inc.,2015,4,board,5.0,0.0
Frontier Airlines Inc.,2015,4,experience,5.0,0.0
Frontier Airlines Inc.,2015,4,every,5.0,0.0
Frontier Airlines Inc.,2015,4,schedule,4.0,0.0
Frontier Airlines Inc.,2015,4,sit,4.0,0.0
Frontier Airlines Inc.,2015,4,since,4.0,0.0
Frontier Airlines Inc.,2015,4,tell,4.0,0.0
Frontier Airlines Inc.,2015,4,want,4.0,0.0
Frontier Airlines Inc.,2015,4,around,4.0,0.0
Frontier Airlines Inc.,2015,4,book,4.0,0.0
Frontier Airlines Inc.,2015,4,dull,4.0,-0.291666666667
Frontier Airlines Inc.,2015,4,plan,4.0,0.0
Frontier Airlines Inc.,2015,4,recline,4.0,0.0
Frontier Airlines Inc.,2015,4,plane,4.0,0.0
Frontier Airlines Inc.,2015,4,carry,4.0,0.0
Frontier Airlines Inc.,2015,4,charge,4.0,0.0
Frontier Airlines Inc.,2015,4,airlines,4.0,0.0
Frontier Airlines Inc.,2015,4,great,4.0,0.8
Frontier Airlines Inc.,2015,4,cheaper,4.0,0.0
Frontier Airlines Inc.,2015,4,check bag,4.0,0.0
Frontier Airlines Inc.,2015,4,fee,4.0,0.0
Frontier Airlines Inc.,2015,4,would,4.0,0.0
Frontier Airlines Inc.,2015,3,frontier,31.0,0.0
Frontier Airlines Inc.,2015,3,not,28.0,0.0
Frontier Airlines Inc.,2015,3,hours,25.0,0.0
Frontier Airlines Inc.,2015,3,delay,25.0,0.0
Frontier Airlines Inc.,2015,3,no,22.0,0.0
Frontier Airlines Inc.,2015,3,time,17.0,0.0
Frontier Airlines Inc.,2015,3,seat,16.0,0.0
Frontier Airlines Inc.,2015,3,never,14.0,0.0
Frontier Airlines Inc.,2015,3,airline,13.0,0.0
Frontier Airlines Inc.,2015,3,day,13.0,0.0
Frontier Airlines Inc.,2015,3,go,13.0,0.0
Frontier Airlines Inc.,2015,3,would,13.0,0.0
Frontier Airlines Inc.,2015,3,check,13.0,0.0
Frontier Airlines Inc.,2015,3,service,12.0,0.0
Frontier Airlines Inc.,2015,3,plane,11.0,0.0
Frontier Airlines Inc.,2015,3,carry,11.0,0.0
Frontier Airlines Inc.,2015,3,experience,10.0,0.0
Frontier Airlines Inc.,2015,3,next,10.0,0.0
Frontier Airlines Inc.,2015,3,hour,10.0,0.0
Frontier Airlines Inc.,2015,3,tell,9.0,0.0
Frontier Airlines Inc.,2015,3,say,9.0,0.0
Frontier Airlines Inc.,2015,3,back,9.0,0.0
Frontier Airlines Inc.,2015,3,passengers,9.0,0.0
Frontier Airlines Inc.,2015,3,charge,9.0,0.0
Frontier Airlines Inc.,2015,3,sit,8.0,0.0
Frontier Airlines Inc.,2015,3,another,8.0,0.0
Frontier Airlines Inc.,2015,3,change,8.0,0.0
Frontier Airlines Inc.,2015,3,ticket,8.0,0.0
Frontier Airlines Inc.,2015,3,arrive,8.0,0.0
Frontier Airlines Inc.,2015,3,wait,8.0,0.0
Frontier Airlines Inc.,2015,3,denver,8.0,0.0
Frontier Airlines Inc.,2015,3,pay,7.0,0.0
Frontier Airlines Inc.,2015,3,crew,7.0,0.0
Frontier Airlines Inc.,2015,3,luggage,7.0,0.0
Frontier Airlines Inc.,2015,3,bad,7.0,-0.7
Frontier Airlines Inc.,2015,3,baggage,7.0,0.0
Frontier Airlines Inc.,2015,3,fare,7.0,0.0
Frontier Airlines Inc.,2015,3,never frontier,6.0,0.0
Frontier Airlines Inc.,2015,3,last,6.0,0.0
Frontier Airlines Inc.,2015,3,land,6.0,0.0
Frontier Airlines Inc.,2015,3,southwest,6.0,0.0
Frontier Airlines Inc.,2015,3,staff,6.0,0.0
Frontier Airlines Inc.,2015,3,issue,6.0,0.0
Frontier Airlines Inc.,2015,3,th,6.0,0.0
Frontier Airlines Inc.,2015,3,even,6.0,0.0
Frontier Airlines Inc.,2015,3,trip,6.0,0.0
Frontier Airlines Inc.,2015,3,try,6.0,0.0
Frontier Airlines Inc.,2015,3,don,6.0,0.0
Frontier Airlines Inc.,2015,3,work,6.0,0.0
Frontier Airlines Inc.,2015,3,one,6.0,0.0
Frontier Airlines Inc.,2015,2,frontier,26.0,0.0
Frontier Airlines Inc.,2015,2,no,24.0,0.0
Frontier Airlines Inc.,2015,2,not,23.0,0.0
Frontier Airlines Inc.,2015,2,seat,18.0,0.0
Frontier Airlines Inc.,2015,2,delay,17.0,0.0
Frontier Airlines Inc.,2015,2,airline,14.0,0.0
Frontier Airlines Inc.,2015,2,go,13.0,0.0
Frontier Airlines Inc.,2015,2,offer,12.0,0.0
Frontier Airlines Inc.,2015,2,service,12.0,0.0
Frontier Airlines Inc.,2015,2,wait,11.0,0.0
Frontier Airlines Inc.,2015,2,time,11.0,0.0
Frontier Airlines Inc.,2015,2,pay,10.0,0.0
Frontier Airlines Inc.,2015,2,hour,10.0,0.0
Frontier Airlines Inc.,2015,2,book,9.0,0.0
Frontier Airlines Inc.,2015,2,return,9.0,0.0
Frontier Airlines Inc.,2015,2,customer,9.0,0.0
Frontier Airlines Inc.,2015,2,customer service,8.0,0.0
Frontier Airlines Inc.,2015,2,another,8.0,0.0
Frontier Airlines Inc.,2015,2,denver,7.0,0.0
Frontier Airlines Inc.,2015,2,board,7.0,0.0
Frontier Airlines Inc.,2015,2,front,7.0,0.0
Frontier Airlines Inc.,2015,2,leg,7.0,0.0
Frontier Airlines Inc.,2015,2,back,7.0,0.0
Frontier Airlines Inc.,2015,2,sit,7.0,0.0
Frontier Airlines Inc.,2015,2,hours,7.0,0.0
Frontier Airlines Inc.,2015,2,make,6.0,0.0
Frontier Airlines Inc.,2015,2,line,6.0,0.0
Frontier Airlines Inc.,2015,2,say,6.0,0.0
Frontier Airlines Inc.,2015,2,another airline,6.0,0.0
Frontier Airlines Inc.,2015,2,row,6.0,0.0
Frontier Airlines Inc.,2015,2,connect,6.0,0.0
Frontier Airlines Inc.,2015,2,bag,6.0,0.0
Frontier Airlines Inc.,2015,2,need,6.0,0.0
Frontier Airlines Inc.,2015,2,due,6.0,-0.125
Frontier Airlines Inc.,2015,2,days,6.0,0.0
Frontier Airlines Inc.,2015,2,tell,5.0,0.0
Frontier Airlines Inc.,2015,2,happen,5.0,0.0
Frontier Airlines Inc.,2015,2,minutes,5.0,0.0
Frontier Airlines Inc.,2015,2,later,5.0,0.0
Frontier Airlines Inc.,2015,2,hotel,5.0,0.0
Frontier Airlines Inc.,2015,2,give,5.0,0.0
Frontier Airlines Inc.,2015,2,first,5.0,0.25
Frontier Airlines Inc.,2015,2,cost,5.0,0.0
Frontier Airlines Inc.,2015,2,change,5.0,0.0
Frontier Airlines Inc.,2015,2,airlines,5.0,0.0
Frontier Airlines Inc.,2015,2,miss,4.0,0.0
Frontier Airlines Inc.,2015,2,layover,4.0,0.0
Frontier Airlines Inc.,2015,2,half,4.0,-0.166666666667
Frontier Airlines Inc.,2015,2,extra,4.0,0.0
Frontier Airlines Inc.,2015,2,agents,4.0,0.0
Frontier Airlines Inc.,2015,1,frontier,26.0,0.0
Frontier Airlines Inc.,2015,1,delay,17.0,0.0
Frontier Airlines Inc.,2015,1,check,14.0,0.0
Frontier Airlines Inc.,2015,1,no,14.0,0.0
Frontier Airlines Inc.,2015,1,plane,13.0,0.0
Frontier Airlines Inc.,2015,1,leave,13.0,0.0
Frontier Airlines Inc.,2015,1,go,12.0,0.0
Frontier Airlines Inc.,2015,1,time,11.0,0.0
Frontier Airlines Inc.,2015,1,never,11.0,0.0
Frontier Airlines Inc.,2015,1,wait,11.0,0.0
Frontier Airlines Inc.,2015,1,airline,11.0,0.0
Frontier Airlines Inc.,2015,1,not,9.0,0.0
Frontier Airlines Inc.,2015,1,cancel,8.0,0.0
Frontier Airlines Inc.,2015,1,pay,8.0,0.0
Frontier Airlines Inc.,2015,1,board,8.0,0.0
Frontier Airlines Inc.,2015,1,use,8.0,0.0
Frontier Airlines Inc.,2015,1,hours,7.0,0.0
Frontier Airlines Inc.,2015,1,hour,7.0,0.0
Frontier Airlines Inc.,2015,1,would,7.0,0.0
Frontier Airlines Inc.,2015,1,bag,7.0,0.0
Frontier Airlines Inc.,2015,1,gate,6.0,0.0
Frontier Airlines Inc.,2015,1,denver,6.0,0.0
Frontier Airlines Inc.,2015,1,arrive,6.0,0.0
Frontier Airlines Inc.,2015,1,suppose,6.0,0.0
Frontier Airlines Inc.,2015,1,days,6.0,0.0
Frontier Airlines Inc.,2015,1,change,6.0,0.0
Frontier Airlines Inc.,2015,1,another,6.0,0.0
Frontier Airlines Inc.,2015,1,take,5.0,0.0
Frontier Airlines Inc.,2015,1,departure,5.0,0.0
Frontier Airlines Inc.,2015,1,home,5.0,0.0
Frontier Airlines Inc.,2015,1,couldn,5.0,0.0
Frontier Airlines Inc.,2015,1,check bag,5.0,0.0
Frontier Airlines Inc.,2015,1,vegas,5.0,0.0
Frontier Airlines Inc.,2015,1,book,5.0,0.0
Frontier Airlines Inc.,2015,1,hotel,5.0,0.0
Frontier Airlines Inc.,2015,1,make,5.0,0.0
Frontier Airlines Inc.,2015,1,tell,5.0,0.0
Frontier Airlines Inc.,2015,1,way,4.0,0.0
Frontier Airlines Inc.,2015,1,back,4.0,0.0
Frontier Airlines Inc.,2015,1,trip,4.0,0.0
Frontier Airlines Inc.,2015,1,show,4.0,0.0
Frontier Airlines Inc.,2015,1,didn,4.0,0.0
Frontier Airlines Inc.,2015,1,sit,4.0,0.0
Frontier Airlines Inc.,2015,1,schedule,4.0,0.0
Frontier Airlines Inc.,2015,1,say,4.0,0.0
Frontier Airlines Inc.,2015,1,finally,4.0,0.0
Frontier Airlines Inc.,2015,1,one,4.0,0.0
Frontier Airlines Inc.,2015,1,next,4.0,0.0
Frontier Airlines Inc.,2015,1,never frontier,4.0,0.0
Frontier Airlines Inc.,2015,1,last,4.0,0.0
Frontier Airlines Inc.,2015,8,air,2.0,0.0
Frontier Airlines Inc.,2015,8,service,2.0,0.0
Frontier Airlines Inc.,2015,8,phone,2.0,0.0
Frontier Airlines Inc.,2015,8,person,2.0,0.0
Frontier Airlines Inc.,2015,8,want,2.0,0.0
Frontier Airlines Inc.,2015,8,carrier,2.0,0.0
Frontier Airlines Inc.,2015,8,not,2.0,0.0
Frontier Airlines Inc.,2015,8,luggage,2.0,0.0
Frontier Airlines Inc.,2015,8,lose,2.0,0.0
Frontier Airlines Inc.,2015,8,could,2.0,0.0
Frontier Airlines Inc.,2015,8,star not,1.0,0.0
Frontier Airlines Inc.,2015,8,take,1.0,0.0
Frontier Airlines Inc.,2015,8,take another,1.0,0.0
Frontier Airlines Inc.,2015,8,transfer,1.0,0.0
Frontier Airlines Inc.,2015,8,transfer person,1.0,0.0
Frontier Airlines Inc.,2015,8,unhelpful,1.0,0.0
Frontier Airlines Inc.,2015,8,unhelpful phone,1.0,0.0
Frontier Airlines Inc.,2015,8,wish,1.0,0.0
Frontier Airlines Inc.,2015,8,want luggage,1.0,0.0
Frontier Airlines Inc.,2015,8,wed,1.0,0.0
Frontier Airlines Inc.,2015,8,wed staff,1.0,0.0
Frontier Airlines Inc.,2015,8,staff denver,1.0,0.0
Frontier Airlines Inc.,2015,8,wish could,1.0,0.0
Frontier Airlines Inc.,2015,8,work,1.0,0.0
Frontier Airlines Inc.,2015,8,work want,1.0,0.0
Frontier Airlines Inc.,2015,8,worst,1.0,-1.0
Frontier Airlines Inc.,2015,8,worst possible,1.0,-0.5
Frontier Airlines Inc.,2015,8,would,1.0,0.0
Frontier Airlines Inc.,2015,8,star,1.0,0.0
Frontier Airlines Inc.,2015,8,resolution end,1.0,0.0
Frontier Airlines Inc.,2015,8,service would,1.0,0.0
Frontier Airlines Inc.,2015,8,service air,1.0,0.0
Frontier Airlines Inc.,2015,8,option,1.0,0.0
Frontier Airlines Inc.,2015,8,option worst,1.0,-1.0
Frontier Airlines Inc.,2015,8,pay,1.0,0.0
Frontier Airlines Inc.,2015,8,pay extra,1.0,0.0
Frontier Airlines Inc.,2015,8,person no,1.0,0.0
Frontier Airlines Inc.,2015,8,person person,1.0,0.0
Frontier Airlines Inc.,2015,8,phone hrs,1.0,0.0
Frontier Airlines Inc.,2015,8,phone number,1.0,0.0
Frontier Airlines Inc.,2015,8,pm,1.0,0.0
Frontier Airlines Inc.,2015,8,pm not,1.0,0.0
Frontier Airlines Inc.,2015,8,poor,1.0,-0.4
Frontier Airlines Inc.,2015,8,poor customer,1.0,-0.4
Frontier Airlines Inc.,2015,8,possible,1.0,0.0
Frontier Airlines Inc.,2015,8,possible air,1.0,0.0
Frontier Airlines Inc.,2015,8,receive,1.0,0.0
Frontier Airlines Inc.,2015,8,receive luggage,1.0,0.0
Frontier Airlines Inc.,2015,8,resolution,1.0,0.0
Frontier Airlines Inc.,2015,8,would want,1.0,0.0
Frontier Airlines Inc.,2014,7,frontier,39.0,0.0
Frontier Airlines Inc.,2014,7,check,32.0,0.0
Frontier Airlines Inc.,2014,7,not,29.0,0.0
Frontier Airlines Inc.,2014,7,pay,19.0,0.0
Frontier Airlines Inc.,2014,7,minutes,19.0,0.0
Frontier Airlines Inc.,2014,7,would,17.0,0.0
Frontier Airlines Inc.,2014,7,bag,15.0,0.0
Frontier Airlines Inc.,2014,7,carry,14.0,0.0
Frontier Airlines Inc.,2014,7,no,14.0,0.0
Frontier Airlines Inc.,2014,7,go,14.0,0.0
Frontier Airlines Inc.,2014,7,board,13.0,0.0
Frontier Airlines Inc.,2014,7,time,13.0,0.0
Frontier Airlines Inc.,2014,7,airlines,13.0,0.0
Frontier Airlines Inc.,2014,7,close,12.0,0.0
Frontier Airlines Inc.,2014,7,cost,12.0,0.0
Frontier Airlines Inc.,2014,7,denver,12.0,0.0
Frontier Airlines Inc.,2014,7,service,11.0,0.0
Frontier Airlines Inc.,2014,7,arrive,11.0,0.0
Frontier Airlines Inc.,2014,7,could,11.0,0.0
Frontier Airlines Inc.,2014,7,trenton,11.0,0.0
Frontier Airlines Inc.,2014,7,gate,10.0,0.0
Frontier Airlines Inc.,2014,7,airline,10.0,0.0
Frontier Airlines Inc.,2014,7,hours,10.0,0.0
Frontier Airlines Inc.,2014,7,customer,9.0,0.0
Frontier Airlines Inc.,2014,7,counter,9.0,0.0
Frontier Airlines Inc.,2014,7,extra,9.0,0.0
Frontier Airlines Inc.,2014,7,charge,9.0,0.0
Frontier Airlines Inc.,2014,7,wait,8.0,0.0
Frontier Airlines Inc.,2014,7,delay,8.0,0.0
Frontier Airlines Inc.,2014,7,pass,8.0,0.0
Frontier Airlines Inc.,2014,7,desk,8.0,0.0
Frontier Airlines Inc.,2014,7,take,8.0,0.0
Frontier Airlines Inc.,2014,7,customer service,7.0,0.0
Frontier Airlines Inc.,2014,7,trip,7.0,0.0
Frontier Airlines Inc.,2014,7,one,7.0,0.0
Frontier Airlines Inc.,2014,7,passengers,7.0,0.0
Frontier Airlines Inc.,2014,7,plane,7.0,0.0
Frontier Airlines Inc.,2014,7,tell,7.0,0.0
Frontier Airlines Inc.,2014,7,board pass,7.0,0.0
Frontier Airlines Inc.,2014,7,snack,6.0,0.0
Frontier Airlines Inc.,2014,7,also,6.0,0.0
Frontier Airlines Inc.,2014,7,baggage,6.0,0.0
Frontier Airlines Inc.,2014,7,leave,6.0,0.0
Frontier Airlines Inc.,2014,7,seat,6.0,0.0
Frontier Airlines Inc.,2014,7,prior,6.0,0.0
Frontier Airlines Inc.,2014,7,make,6.0,0.0
Frontier Airlines Inc.,2014,7,check bag,6.0,0.0
Frontier Airlines Inc.,2014,7,never,6.0,0.0
Frontier Airlines Inc.,2014,7,need,6.0,0.0
Frontier Airlines Inc.,2014,7,print,6.0,0.0
Frontier Airlines Inc.,2014,6,not,34.0,0.0
Frontier Airlines Inc.,2014,6,frontier,27.0,0.0
Frontier Airlines Inc.,2014,6,bag,22.0,0.0
Frontier Airlines Inc.,2014,6,carry,21.0,0.0
Frontier Airlines Inc.,2014,6,check,21.0,0.0
Frontier Airlines Inc.,2014,6,denver,18.0,0.0
Frontier Airlines Inc.,2014,6,pay,18.0,0.0
Frontier Airlines Inc.,2014,6,board,16.0,0.0
Frontier Airlines Inc.,2014,6,charge,14.0,0.0
Frontier Airlines Inc.,2014,6,no,12.0,0.0
Frontier Airlines Inc.,2014,6,people,11.0,0.0
Frontier Airlines Inc.,2014,6,seat,10.0,0.0
Frontier Airlines Inc.,2014,6,service,10.0,0.0
Frontier Airlines Inc.,2014,6,tell,10.0,0.0
Frontier Airlines Inc.,2014,6,gate,9.0,0.0
Frontier Airlines Inc.,2014,6,take,9.0,0.0
Frontier Airlines Inc.,2014,6,one,9.0,0.0
Frontier Airlines Inc.,2014,6,ticket,9.0,0.0
Frontier Airlines Inc.,2014,6,extra,9.0,0.0
Frontier Airlines Inc.,2014,6,time,8.0,0.0
Frontier Airlines Inc.,2014,6,luggage,8.0,0.0
Frontier Airlines Inc.,2014,6,airline,8.0,0.0
Frontier Airlines Inc.,2014,6,line,8.0,0.0
Frontier Airlines Inc.,2014,6,would,8.0,0.0
Frontier Airlines Inc.,2014,6,delay,8.0,0.0
Frontier Airlines Inc.,2014,6,arrive,8.0,0.0
Frontier Airlines Inc.,2014,6,fit,8.0,0.4
Frontier Airlines Inc.,2014,6,carry bag,8.0,0.0
Frontier Airlines Inc.,2014,6,use,7.0,0.0
Frontier Airlines Inc.,2014,6,try,7.0,0.0
Frontier Airlines Inc.,2014,6,could,7.0,0.0
Frontier Airlines Inc.,2014,6,customer,7.0,0.0
Frontier Airlines Inc.,2014,6,plane,7.0,0.0
Frontier Airlines Inc.,2014,6,first,7.0,0.25
Frontier Airlines Inc.,2014,6,little,7.0,-0.1875
Frontier Airlines Inc.,2014,6,even,6.0,0.0
Frontier Airlines Inc.,2014,6,trip,6.0,0.0
Frontier Airlines Inc.,2014,6,long,6.0,-0.05
Frontier Airlines Inc.,2014,6,back,6.0,0.0
Frontier Airlines Inc.,2014,6,baggage,6.0,0.0
Frontier Airlines Inc.,2014,6,minutes,6.0,0.0
Frontier Airlines Inc.,2014,6,never,6.0,0.0
Frontier Airlines Inc.,2014,6,leave,6.0,0.0
Frontier Airlines Inc.,2014,6,check bag,5.0,0.0
Frontier Airlines Inc.,2014,6,say,5.0,0.0
Frontier Airlines Inc.,2014,6,return,5.0,0.0
Frontier Airlines Inc.,2014,6,counter,5.0,0.0
Frontier Airlines Inc.,2014,6,also,5.0,0.0
Frontier Airlines Inc.,2014,6,water,5.0,0.0
Frontier Airlines Inc.,2014,6,know,5.0,0.0
Frontier Airlines Inc.,2014,5,not,26.0,0.0
Frontier Airlines Inc.,2014,5,check,18.0,0.0
Frontier Airlines Inc.,2014,5,no,17.0,0.0
Frontier Airlines Inc.,2014,5,would,16.0,0.0
Frontier Airlines Inc.,2014,5,frontier,16.0,0.0
Frontier Airlines Inc.,2014,5,time,15.0,0.0
Frontier Airlines Inc.,2014,5,book,14.0,0.0
Frontier Airlines Inc.,2014,5,one,13.0,0.0
Frontier Airlines Inc.,2014,5,say,12.0,0.0
Frontier Airlines Inc.,2014,5,airline,12.0,0.0
Frontier Airlines Inc.,2014,5,people,11.0,0.0
Frontier Airlines Inc.,2014,5,bag,11.0,0.0
Frontier Airlines Inc.,2014,5,denver,11.0,0.0
Frontier Airlines Inc.,2014,5,line,10.0,0.0
Frontier Airlines Inc.,2014,5,service,9.0,0.0
Frontier Airlines Inc.,2014,5,ticket,9.0,0.0
Frontier Airlines Inc.,2014,5,customer,9.0,0.0
Frontier Airlines Inc.,2014,5,go,9.0,0.0
Frontier Airlines Inc.,2014,5,could,9.0,0.0
Frontier Airlines Inc.,2014,5,pay,9.0,0.0
Frontier Airlines Inc.,2014,5,seat,8.0,0.0
Frontier Airlines Inc.,2014,5,customer service,8.0,0.0
Frontier Airlines Inc.,2014,5,board,7.0,0.0
Frontier Airlines Inc.,2014,5,back,7.0,0.0
Frontier Airlines Inc.,2014,5,don,7.0,0.0
Frontier Airlines Inc.,2014,5,help,7.0,0.0
Frontier Airlines Inc.,2014,5,try,7.0,0.0
Frontier Airlines Inc.,2014,5,make,7.0,0.0
Frontier Airlines Inc.,2014,5,delay,7.0,0.0
Frontier Airlines Inc.,2014,5,wait,7.0,0.0
Frontier Airlines Inc.,2014,5,counter,7.0,0.0
Frontier Airlines Inc.,2014,5,tell,6.0,0.0
Frontier Airlines Inc.,2014,5,plane,6.0,0.0
Frontier Airlines Inc.,2014,5,next,6.0,0.0
Frontier Airlines Inc.,2014,5,carry,6.0,0.0
Frontier Airlines Inc.,2014,5,ask,6.0,0.0
Frontier Airlines Inc.,2014,5,find,6.0,0.0
Frontier Airlines Inc.,2014,5,experience,6.0,0.0
Frontier Airlines Inc.,2014,5,even,6.0,0.0
Frontier Airlines Inc.,2014,5,didn,6.0,0.0
Frontier Airlines Inc.,2014,5,days,6.0,0.0
Frontier Airlines Inc.,2014,5,connect,5.0,0.0
Frontier Airlines Inc.,2014,5,new,5.0,0.136363636364
Frontier Airlines Inc.,2014,5,point,5.0,0.0
Frontier Airlines Inc.,2014,5,minute,5.0,0.0
Frontier Airlines Inc.,2014,5,security,5.0,0.0
Frontier Airlines Inc.,2014,5,take,5.0,0.0
Frontier Airlines Inc.,2014,5,everyone,5.0,0.0
Frontier Airlines Inc.,2014,5,work,5.0,0.0
Frontier Airlines Inc.,2014,5,leave,5.0,0.0
Frontier Airlines Inc.,2014,4,not,13.0,0.0
Frontier Airlines Inc.,2014,4,would,11.0,0.0
